"state","age_group","race","death_2019","population_2019","covid_deaths","total_deaths_pandemic","annual_death_pandemic","prop_higher_education","fips","mean_household_income","private_insurance","public_insurance","no_insurance","mortrate_2019","mortrate_covid","mortrate_change","income","education","income_decile","education_decile"
"KY","85+ years","White",11466,76357,4698,44448,12122.2,25.7,21,76511,64.3,43.4,5.8,15016.3049884097,15875.6891967992,859.38420838954,76511,25.7,2,1
"LA","< 1 year","Black or African American",262,20748,NA,836,228,25.5,22,77025,59.1,44,8.3,1262.77231540389,1098.9010989011,-163.871216502795,77025,25.5,2,1
"LA","< 1 year","White",195,33659,NA,500,136.4,25.5,22,77025,59.1,44,8.3,579.339849668737,405.240797409311,-174.099052259425,77025,25.5,2,1
"LA","1-4 years","Black or African American",41,89129,NA,186,50.7,25.5,22,77025,59.1,44,8.3,46.0007404997251,56.8838425203918,10.8831020206667,77025,25.5,2,1
"LA","1-4 years","White",36,137174,NA,128,34.9,25.5,22,77025,59.1,44,8.3,26.2440404158222,25.4421391808943,-0.801901234927904,77025,25.5,2,1
"LA","5-14 years","Black or African American",54,227301,NA,239,65.2,25.5,22,77025,59.1,44,8.3,23.7570446236488,28.6844316567019,4.92738703305309,77025,25.5,2,1
"LA","5-14 years","White",56,342541,NA,165,45,25.5,22,77025,59.1,44,8.3,16.3484079278101,13.1371135134188,-3.21129441439127,77025,25.5,2,1
"LA","15-24 years","Black or African American",322,228435,35,1659,452.5,25.5,22,77025,59.1,44,8.3,140.959134983693,198.086983168078,57.127848184385,77025,25.5,2,1
"LA","15-24 years","White",277,337399,29,1060,289.1,25.5,22,77025,59.1,44,8.3,82.0986428531205,85.6849012593398,3.58625840621934,77025,25.5,2,1
"LA","25-34 years","Black or African American",523,234867,110,2577,702.8,25.5,22,77025,59.1,44,8.3,222.679218451294,299.233183035505,76.5539645842114,77025,25.5,2,1
"LA","25-34 years","White",575,393600,102,2639,719.7,25.5,22,77025,59.1,44,8.3,146.087398373984,182.850609756098,36.7632113821138,77025,25.5,2,1
"LA","35-44 years","Black or African American",756,191298,309,3798,1035.8,25.5,22,77025,59.1,44,8.3,395.19493146818,541.458875680875,146.263944212694,77025,25.5,2,1
"LA","35-44 years","White",957,373100,217,4486,1223.5,25.5,22,77025,59.1,44,8.3,256.499597963013,327.928169391584,71.4285714285714,77025,25.5,2,1
"LA","45-54 years","Black or African American",1216,167801,576,5647,1540.1,25.5,22,77025,59.1,44,8.3,724.667910203157,917.813362256482,193.145452053325,77025,25.5,2,1
"LA","45-54 years","White",1722,359404,599,7194,1962,25.5,22,77025,59.1,44,8.3,479.126553961559,545.903774025887,66.7772200643287,77025,25.5,2,1
"LA","55-64 years","Black or African American",2829,179559,1166,11497,3135.5,25.5,22,77025,59.1,44,8.3,1575.52670709906,1746.22269003503,170.695982935971,77025,25.5,2,1
"LA","55-64 years","White",4255,406442,1485,17575,4793.2,25.5,22,77025,59.1,44,8.3,1046.88983914064,1179.30725663194,132.417417491303,77025,25.5,2,1
"LA","65-74 years","Black or African American",3278,118385,1588,15241,4156.6,25.5,22,77025,59.1,44,8.3,2768.93187481522,3511.08670862018,742.154833804959,77025,25.5,2,1
"LA","65-74 years","White",6282,311607,2620,27536,7509.8,25.5,22,77025,59.1,44,8.3,2016.00092424111,2410.02288138585,394.021957144736,77025,25.5,2,1
"LA","75-84 years","Black or African American",2743,49583,1336,11961,3262.1,25.5,22,77025,59.1,44,8.3,5532.13803118004,6579.06943912228,1046.93140794224,77025,25.5,2,1
"LA","75-84 years","White",7907,161446,3209,34310,9357.3,25.5,22,77025,59.1,44,8.3,4897.61282410218,5795.93176665882,898.318942556643,77025,25.5,2,1
"LA","85+ years","Black or African American",2172,17627,833,8865,2417.7,25.5,22,77025,59.1,44,8.3,12322.006013502,13715.8903954161,1393.88438191411,77025,25.5,2,1
"LA","85+ years","White",8948,62471,2751,34894,9516.5,25.5,22,77025,59.1,44,8.3,14323.4460789806,15233.4683293048,910.022250324149,77025,25.5,2,1
"ME","< 1 year","White",54,10914,NA,200,54.5,33.6,23,83914,70.4,37.9,7.4,494.777350192413,499.358621953454,4.58127176104091,83914,33.6,4,6
"ME","5-14 years","White",17,126590,NA,56,15.3,33.6,23,83914,70.4,37.9,7.4,13.42918081997,12.086262737973,-1.342918081997,83914,33.6,4,6
"ME","15-24 years","White",88,138435,NA,358,97.6,33.6,23,83914,70.4,37.9,7.4,63.5677393722686,70.5024018492433,6.93466247697476,83914,33.6,4,6
"ME","25-34 years","White",233,151702,16,939,256.1,33.6,23,83914,70.4,37.9,7.4,153.590592081845,168.817813871933,15.2272217900885,83914,33.6,4,6
"ME","35-44 years","Black or African American",10,2971,0,45,12.3,33.6,23,83914,70.4,37.9,7.4,336.587007741501,414.002019522047,77.4150117805453,83914,33.6,4,6
"ME","35-44 years","White",348,144651,55,1648,449.5,33.6,23,83914,70.4,37.9,7.4,240.579048883174,310.747938140766,70.1688892575924,83914,33.6,4,6
"ME","45-54 years","Black or African American",11,2368,NA,60,16.4,33.6,23,83914,70.4,37.9,7.4,464.527027027027,692.567567567567,228.04054054054,83914,33.6,4,6
"ME","45-54 years","White",683,166785,126,2788,760.4,33.6,23,83914,70.4,37.9,7.4,409.509248433612,455.916299427406,46.4070509937944,83914,33.6,4,6
"ME","55-64 years","Black or African American",15,1521,NA,73,19.9,33.6,23,83914,70.4,37.9,7.4,986.193293885602,1308.34976988823,322.15647600263,83914,33.6,4,6
"ME","55-64 years","White",1756,205006,349,7069,1927.9,33.6,23,83914,70.4,37.9,7.4,856.560295796221,940.411500151215,83.8512043549945,83914,33.6,4,6
"ME","65-74 years","Black or African American",15,687,NA,53,14.5,33.6,23,83914,70.4,37.9,7.4,2183.40611353712,2110.62590975255,-72.7802037845709,83914,33.6,4,6
"ME","65-74 years","White",2850,165165,630,11841,3229.4,33.6,23,83914,70.4,37.9,7.4,1725.54718009263,1955.25686434777,229.709684255139,83914,33.6,4,6
"ME","75-84 years","White",3824,80587,931,15642,4266,33.6,23,83914,70.4,37.9,7.4,4745.18222542097,5293.65778599526,548.475560574287,83914,33.6,4,6
"ME","85+ years","White",4952,33276,1028,19130,5217.3,33.6,23,83914,70.4,37.9,7.4,14881.5963457146,15678.8676523621,797.271306647435,83914,33.6,4,6
"MD","< 1 year","Black or African American",205,22557,NA,624,170.2,41.6,24,120234,74.2,33.2,6,908.808795495855,754.532960943388,-154.275834552467,120234,41.6,9,10
"MD","< 1 year","White",180,38409,NA,334,91.1,41.6,24,120234,74.2,33.2,6,468.640162461923,237.183993334895,-231.456169127028,120234,41.6,9,10
"MD","1-4 years","Black or African American",32,93268,NA,93,25.4,41.6,24,120234,74.2,33.2,6,34.3097310974825,27.2333490586268,-7.07638203885578,120234,41.6,9,10
"MD","1-4 years","White",35,158523,0,47,12.8,41.6,24,120234,74.2,33.2,6,22.0788150615368,8.07453807964775,-14.0042769818891,120234,41.6,9,10
"MD","5-14 years","Black or African American",36,244321,NA,152,41.5,41.6,24,120234,74.2,33.2,6,14.7347137577204,16.9858505818165,2.25113682409617,120234,41.6,9,10
"MD","5-14 years","White",34,401441,NA,92,25.1,41.6,24,120234,74.2,33.2,6,8.46948866707686,6.25247545716556,-2.21701320991129,120234,41.6,9,10
"MD","15-24 years","Black or African American",314,248477,17,1160,316.4,41.6,24,120234,74.2,33.2,6,126.369845096327,127.335729262668,0.965884166341354,120234,41.6,9,10
"MD","15-24 years","White",269,415489,10,646,176.2,41.6,24,120234,74.2,33.2,6,64.7429895857652,42.4078615799696,-22.3351280057956,120234,41.6,9,10
"MD","25-34 years","Black or African American",594,280301,85,2326,634.4,41.6,24,120234,74.2,33.2,6,211.915048465756,226.328125836155,14.4130773703982,120234,41.6,9,10
"MD","25-34 years","White",736,459036,49,2243,611.7,41.6,24,120234,74.2,33.2,6,160.33600850478,133.257522285834,-27.0784862189458,120234,41.6,9,10
"MD","35-44 years","Black or African American",688,248646,179,3067,836.5,41.6,24,120234,74.2,33.2,6,276.698599615518,336.422061887181,59.7234622716633,120234,41.6,9,10
"MD","35-44 years","White",926,442294,148,3375,920.5,41.6,24,120234,74.2,33.2,6,209.363002889481,208.119486133658,-1.24351675582307,120234,41.6,9,10
"MD","45-54 years","Black or African American",1333,256177,451,5096,1389.8,41.6,24,120234,74.2,33.2,6,520.343356351273,542.515526374343,22.17217002307,120234,41.6,9,10
"MD","45-54 years","White",1635,460727,342,5496,1498.9,41.6,24,120234,74.2,33.2,6,354.873927510218,325.333657458755,-29.5402700514621,120234,41.6,9,10
"MD","55-64 years","Black or African American",2824,243553,993,11309,3084.3,41.6,24,120234,74.2,33.2,6,1159.50121739416,1266.37733881332,106.876121419157,120234,41.6,9,10
"MD","55-64 years","White",3911,512023,997,14445,3939.5,41.6,24,120234,74.2,33.2,6,763.832874695082,769.399030902909,5.56615620782657,120234,41.6,9,10
"MD","65-74 years","Black or African American",3341,151102,1520,14716,4013.5,41.6,24,120234,74.2,33.2,6,2211.08919802518,2656.15279744808,445.063599422906,120234,41.6,9,10
"MD","65-74 years","White",6060,370369,1932,24283,6622.6,41.6,24,120234,74.2,33.2,6,1636.2060539624,1788.10861600188,151.90256203948,120234,41.6,9,10
"MD","75-84 years","Black or African American",3026,66395,1516,13793,3761.7,41.6,24,120234,74.2,33.2,6,4557.57210633331,5665.63747270126,1108.06536636795,120234,41.6,9,10
"MD","75-84 years","White",8217,192501,2906,33891,9243,41.6,24,120234,74.2,33.2,6,4268.54925428959,4801.53349852728,532.984244237692,120234,41.6,9,10
"MD","85+ years","Black or African American",2868,23848,1238,12647,3449.2,41.6,24,120234,74.2,33.2,6,12026.1657162026,14463.2673599463,2437.10164374371,120234,41.6,9,10
"MD","85+ years","White",11949,88632,3859,45418,12386.7,41.6,24,120234,74.2,33.2,6,13481.586785811,13975.4264825345,493.839696723531,120234,41.6,9,10
"MA","< 1 year","Black or African American",62,7736,NA,176,48,45.2,25,123174,74.3,36.2,2.8,801.447776628749,620.47569803516,-180.972078593589,123174,45.2,10,10
"MA","< 1 year","White",172,53278,NA,451,123,45.2,25,123174,74.3,36.2,2.8,322.834941251549,230.864521941514,-91.9704193100342,123174,45.2,10,10
"MA","1-4 years","White",31,211134,NA,75,20.5,45.2,25,123174,74.3,36.2,2.8,14.6826186213495,9.70947360444078,-4.9731450169087,123174,45.2,10,10
"MA","5-14 years","White",50,560222,NA,153,41.7,45.2,25,123174,74.3,36.2,2.8,8.92503329037417,7.44347776417206,-1.48155552620211,123174,45.2,10,10
"MA","15-24 years","Black or African American",57,96778,NA,228,62.2,45.2,25,123174,74.3,36.2,2.8,58.8976833577879,64.270805348323,5.37312199053503,123174,45.2,10,10
"MA","15-24 years","White",315,716851,12,877,239.2,45.2,25,123174,74.3,36.2,2.8,43.9421860330808,33.3681615844855,-10.5740244485953,123174,45.2,10,10
"MA","25-34 years","Black or African American",138,104167,23,579,157.9,45.2,25,123174,74.3,36.2,2.8,132.479576065357,151.583514932752,19.1039388673956,123174,45.2,10,10
"MA","25-34 years","White",991,757342,61,2718,741.3,45.2,25,123174,74.3,36.2,2.8,130.85237580908,97.8818024089513,-32.9705734001284,123174,45.2,10,10
"MA","35-44 years","Black or African American",161,84737,39,713,194.5,45.2,25,123174,74.3,36.2,2.8,189.999645963393,229.533733788074,39.5340878246811,123174,45.2,10,10
"MA","35-44 years","White",1263,656697,135,4728,1289.5,45.2,25,123174,74.3,36.2,2.8,192.326141279768,196.361487870357,4.03534659058897,123174,45.2,10,10
"MA","45-54 years","Black or African American",283,76567,93,1213,330.8,45.2,25,123174,74.3,36.2,2.8,369.610928990296,432.039912756148,62.4289837658521,123174,45.2,10,10
"MA","45-54 years","White",2497,734017,382,8098,2208.5,45.2,25,123174,74.3,36.2,2.8,340.182856800319,300.878590005409,-39.3042667949108,123174,45.2,10,10
"MA","55-64 years","Black or African American",553,66726,230,2427,661.9,45.2,25,123174,74.3,36.2,2.8,828.762401462698,991.967149237179,163.204747774481,123174,45.2,10,10
"MA","55-64 years","White",5804,816342,1299,21245,5794.1,45.2,25,123174,74.3,36.2,2.8,710.976526994814,709.76379997599,-1.2127270188231,123174,45.2,10,10
"MA","65-74 years","Black or African American",608,38184,337,2811,766.6,45.2,25,123174,74.3,36.2,2.8,1592.28996438299,2007.64718206579,415.357217682799,123174,45.2,10,10
"MA","65-74 years","White",9118,599321,2856,36909,10066.1,45.2,25,123174,74.3,36.2,2.8,1521.38837117338,1679.58406263088,158.1956914575,123174,45.2,10,10
"MA","75-84 years","Black or African American",623,17294,388,2830,771.8,45.2,25,123174,74.3,36.2,2.8,3602.40545854053,4462.81947496241,860.41401642188,123174,45.2,10,10
"MA","75-84 years","White",12595,302534,4654,51732,14108.7,45.2,25,123174,74.3,36.2,2.8,4163.16843726655,4663.50889486801,500.34045760146,123174,45.2,10,10
"MA","85+ years","Black or African American",636,6750,367,2854,778.4,45.2,25,123174,74.3,36.2,2.8,9422.22222222222,11531.8518518519,2109.62962962963,123174,45.2,10,10
"MA","85+ years","White",21236,146427,7827,77317,21086.5,45.2,25,123174,74.3,36.2,2.8,14502.7897860367,14400.6911293682,-102.098656668513,123174,45.2,10,10
"MI","< 1 year","Black or African American",262,18706,NA,892,243.3,30.6,26,85727,71.2,38.9,5.3,1400.62012188603,1300.65219715599,-99.9679247300332,85727,30.6,4,4
"MI","< 1 year","White",363,78971,NA,1103,300.8,30.6,26,85727,71.2,38.9,5.3,459.662407719289,380.89931747097,-78.7630902483189,85727,30.6,4,4
"MI","1-4 years","Black or African American",36,80798,NA,140,38.2,30.6,26,85727,71.2,38.9,5.3,44.5555583058987,47.278397980148,2.72283967424937,85727,30.6,4,4
"MI","1-4 years","White",66,332439,NA,215,58.6,30.6,26,85727,71.2,38.9,5.3,19.8532663135192,17.6272940298822,-2.225972283637,85727,30.6,4,4
"MI","5-14 years","Black or African American",53,197795,NA,207,56.5,30.6,26,85727,71.2,38.9,5.3,26.7954194999874,28.5649283348922,1.76950883490483,85727,30.6,4,4
"MI","5-14 years","White",125,881793,NA,358,97.6,30.6,26,85727,71.2,38.9,5.3,14.1756625421159,11.0683573128841,-3.1073052292318,85727,30.6,4,4
"MI","15-24 years","Black or African American",257,205483,28,1199,327,30.6,26,85727,71.2,38.9,5.3,125.071173771066,159.137252230111,34.0660784590453,85727,30.6,4,4
"MI","15-24 years","White",537,997015,42,1885,514.1,30.6,26,85727,71.2,38.9,5.3,53.8607744116187,51.5639182961139,-2.29685611550479,85727,30.6,4,4
"MI","25-34 years","Black or African American",566,219832,110,2499,681.5,30.6,26,85727,71.2,38.9,5.3,257.469340223443,310.009461770807,52.5401215473635,85727,30.6,4,4
"MI","25-34 years","White",1341,985877,195,4772,1301.5,30.6,26,85727,71.2,38.9,5.3,136.021024935159,132.014439935205,-4.00658499995436,85727,30.6,4,4
"MI","35-44 years","Black or African American",571,163771,253,3184,868.4,30.6,26,85727,71.2,38.9,5.3,348.65757673825,530.252608825738,181.595032087488,85727,30.6,4,4
"MI","35-44 years","White",1845,917639,413,7933,2163.5,30.6,26,85727,71.2,38.9,5.3,201.059458022163,235.768096168537,34.7086381463735,85727,30.6,4,4
"MI","45-54 years","Black or African American",1217,175273,622,5700,1554.5,30.6,26,85727,71.2,38.9,5.3,694.34539261609,886.902146936493,192.556754320403,85727,30.6,4,4
"MI","45-54 years","White",3761,1007300,1280,14906,4065.3,30.6,26,85727,71.2,38.9,5.3,373.374367120024,403.583837982726,30.2094708627023,85727,30.6,4,4
"MI","55-64 years","Black or African American",2580,164300,1238,11130,3035.5,30.6,26,85727,71.2,38.9,5.3,1570.29823493609,1847.53499695679,277.236762020694,85727,30.6,4,4
"MI","55-64 years","White",10191,1181090,3280,39518,10777.6,30.6,26,85727,71.2,38.9,5.3,862.847031132259,912.513017636251,49.6659865039921,85727,30.6,4,4
"MI","65-74 years","Black or African American",3241,112575,1877,15037,4101,30.6,26,85727,71.2,38.9,5.3,2878.96957583833,3642.90473017988,763.93515434155,85727,30.6,4,4
"MI","65-74 years","White",16045,891350,6101,67670,18455.5,30.6,26,85727,71.2,38.9,5.3,1800.07853256297,2070.51102260616,270.432490043193,85727,30.6,4,4
"MI","75-84 years","Black or African American",2458,48501,1450,11344,3093.8,30.6,26,85727,71.2,38.9,5.3,5067.9367435723,6378.83754974124,1310.90080616895,85727,30.6,4,4
"MI","75-84 years","White",20878,450603,7958,87360,23825.5,30.6,26,85727,71.2,38.9,5.3,4633.34687074875,5287.47034529286,654.123474544112,85727,30.6,4,4
"MI","85+ years","Black or African American",2573,20856,1140,10202,2782.4,30.6,26,85727,71.2,38.9,5.3,12336.9773686229,13341.0049865746,1004.02761795167,85727,30.6,4,4
"MI","85+ years","White",28247,187490,8794,106895,29153.2,30.6,26,85727,71.2,38.9,5.3,15065.8701797429,15549.20262414,483.332444397036,85727,30.6,4,4
"MN","< 1 year","Black or African American",70,5799,NA,248,67.6,37.6,27,102691,76,33.2,4.6,1207.10467321952,1165.71822728057,-41.3864459389549,102691,37.6,8,8
"MN","< 1 year","White",179,52851,NA,583,159,37.6,27,102691,76,33.2,4.6,338.688009687612,300.845773968326,-37.8422357192863,102691,37.6,8,8
"MN","1-4 years","Black or African American",11,32316,NA,60,16.4,37.6,27,102691,76,33.2,4.6,34.0388661963114,50.7488550563189,16.7099888600074,102691,37.6,8,8
"MN","1-4 years","White",47,210888,NA,110,30,37.6,27,102691,76,33.2,4.6,22.2867114297637,14.2255604870832,-8.06115094268048,102691,37.6,8,8
"MN","5-14 years","Black or African American",11,78408,NA,76,20.7,37.6,27,102691,76,33.2,4.6,14.0291806958474,26.4003673094582,12.3711866136109,102691,37.6,8,8
"MN","5-14 years","White",60,549507,NA,196,53.5,37.6,27,102691,76,33.2,4.6,10.9188781944543,9.73599972338842,-1.18287847106588,102691,37.6,8,8
"MN","15-24 years","Black or African American",77,62301,NA,377,102.8,37.6,27,102691,76,33.2,4.6,123.593521773326,165.005377120752,41.4118553474262,102691,37.6,8,8
"MN","15-24 years","White",301,564655,15,968,264,37.6,27,102691,76,33.2,4.6,53.3068865059195,46.7542127493779,-6.5526737565416,102691,37.6,8,8
"MN","25-34 years","Black or African American",112,68487,21,607,165.5,37.6,27,102691,76,33.2,4.6,163.53468541475,241.651700322689,78.1170149079387,102691,37.6,8,8
"MN","25-34 years","White",518,600157,59,2184,595.6,37.6,27,102691,76,33.2,4.6,86.3107486874268,99.2406986838444,12.9299499964176,102691,37.6,8,8
"MN","35-44 years","Black or African American",120,56084,30,638,174,37.6,27,102691,76,33.2,4.6,213.964767135012,310.248912345767,96.2841452107553,102691,37.6,8,8
"MN","35-44 years","White",808,600044,144,3637,991.9,37.6,27,102691,76,33.2,4.6,134.656791835265,165.304544333416,30.6477524981501,102691,37.6,8,8
"MN","45-54 years","Black or African American",202,41343,78,958,261.3,37.6,27,102691,76,33.2,4.6,488.595409138185,632.029605979247,143.434196841061,102691,37.6,8,8
"MN","45-54 years","White",1661,583372,398,6392,1743.3,37.6,27,102691,76,33.2,4.6,284.723984010203,298.831620304026,14.1076362938228,102691,37.6,8,8
"MN","55-64 years","Black or African American",321,29563,171,1669,455.2,37.6,27,102691,76,33.2,4.6,1085.81673037242,1539.76254101411,453.94581064168,102691,37.6,8,8
"MN","55-64 years","White",4495,692912,1176,17623,4806.3,37.6,27,102691,76,33.2,4.6,648.711524695777,693.637864548456,44.9263398526797,102691,37.6,8,8
"MN","65-74 years","Black or African American",309,14176,180,1637,446.5,37.6,27,102691,76,33.2,4.6,2179.74040632054,3149.68961625282,969.94920993228,102691,37.6,8,8
"MN","65-74 years","White",7326,498015,2306,31423,8569.9,37.6,27,102691,76,33.2,4.6,1471.04002891479,1720.8116221399,249.771593225104,102691,37.6,8,8
"MN","75-84 years","Black or African American",223,5383,141,1052,286.9,37.6,27,102691,76,33.2,4.6,4142.67137284042,5329.74177967676,1187.07040683634,102691,37.6,8,8
"MN","75-84 years","White",10403,253479,3682,43887,11969.2,37.6,27,102691,76,33.2,4.6,4104.08751809815,4721.96907830629,617.881560208143,102691,37.6,8,8
"MN","85+ years","Black or African American",148,1696,85,730,199.1,37.6,27,102691,76,33.2,4.6,8726.41509433962,11739.3867924528,3012.97169811321,102691,37.6,8,8
"MN","85+ years","White",16447,118051,5500,62334,17000.2,37.6,27,102691,76,33.2,4.6,13932.1140862847,14400.7251103337,468.611024048929,102691,37.6,8,8
"MS","< 1 year","Black or African American",188,15655,0,577,157.4,23.2,28,68636,60.5,39,12.1,1200.89428297668,1005.42957521559,-195.464707761099,68636,23.2,1,1
"MS","< 1 year","White",128,18252,0,339,92.5,23.2,28,68636,60.5,39,12.1,701.293008985317,506.793776024545,-194.499232960772,68636,23.2,1,1
"MS","1-4 years","Black or African American",38,61818,NA,102,27.8,23.2,28,68636,60.5,39,12.1,61.4707690316736,44.9707205021191,-16.5000485295545,68636,23.2,1,1
"MS","1-4 years","White",17,78358,NA,84,22.9,23.2,28,68636,60.5,39,12.1,21.6952959493606,29.2248398376681,7.52954388830751,68636,23.2,1,1
"MS","5-14 years","Black or African American",46,166911,NA,180,49.1,23.2,28,68636,60.5,39,12.1,27.5595976298746,29.4168748614531,1.85727723157851,68636,23.2,1,1
"MS","5-14 years","White",49,209984,NA,128,34.9,23.2,28,68636,60.5,39,12.1,23.3351112465712,16.6203139286803,-6.71479731789089,68636,23.2,1,1
"MS","15-24 years","Black or African American",223,171703,28,1082,295.1,23.2,28,68636,60.5,39,12.1,129.875424424733,171.866536985376,41.9911125606425,68636,23.2,1,1
"MS","15-24 years","White",208,215500,12,721,196.6,23.2,28,68636,60.5,39,12.1,96.5197215777262,91.2296983758701,-5.29002320185616,68636,23.2,1,1
"MS","25-34 years","Black or African American",389,164033,126,1642,447.8,23.2,28,68636,60.5,39,12.1,237.147403266416,272.993848798717,35.8464455323015,68636,23.2,1,1
"MS","25-34 years","White",323,216707,74,1436,391.6,23.2,28,68636,60.5,39,12.1,149.049176999359,180.704822640708,31.6556456413498,68636,23.2,1,1
"MS","35-44 years","Black or African American",556,144224,286,2764,753.8,23.2,28,68636,60.5,39,12.1,385.511426669625,522.65919680497,137.147770135345,68636,23.2,1,1
"MS","35-44 years","White",610,210478,162,2505,683.2,23.2,28,68636,60.5,39,12.1,289.816512889708,324.594494436473,34.777981546765,68636,23.2,1,1
"MS","45-54 years","Black or African American",938,131873,546,4283,1168.1,23.2,28,68636,60.5,39,12.1,711.290408195764,885.776466752102,174.486058556338,68636,23.2,1,1
"MS","45-54 years","White",1224,220989,472,4920,1341.8,23.2,28,68636,60.5,39,12.1,553.873722221468,607.179542873175,53.3058206517067,68636,23.2,1,1
"MS","55-64 years","Black or African American",2065,134784,1069,8850,2413.6,23.2,28,68636,60.5,39,12.1,1532.08095916429,1790.71699905033,258.63603988604,68636,23.2,1,1
"MS","55-64 years","White",3111,242885,1225,12169,3318.8,23.2,28,68636,60.5,39,12.1,1280.85307861745,1366.4079708504,85.5548922329499,68636,23.2,1,1
"MS","65-74 years","Black or African American",2456,86702,1484,11727,3198.3,23.2,28,68636,60.5,39,12.1,2832.69128739821,3688.84224124011,856.150953841896,68636,23.2,1,1
"MS","65-74 years","White",4646,197219,2152,19729,5380.6,23.2,28,68636,60.5,39,12.1,2355.75679828008,2728.23612329441,372.479325014324,68636,23.2,1,1
"MS","75-84 years","Black or African American",1934,34505,1160,8656,2360.7,23.2,28,68636,60.5,39,12.1,5604.9847848138,6841.61715693378,1236.63237211998,68636,23.2,1,1
"MS","75-84 years","White",5987,108595,2682,25067,6836.5,23.2,28,68636,60.5,39,12.1,5513.14517242967,6295.4095492426,782.26437681293,68636,23.2,1,1
"MS","85+ years","Black or African American",1688,12351,763,6740,1838.2,23.2,28,68636,60.5,39,12.1,13666.9095619788,14883.005424662,1216.09586268318,68636,23.2,1,1
"MS","85+ years","White",5843,39114,2294,23644,6448.4,23.2,28,68636,60.5,39,12.1,14938.3852329089,16486.1686352713,1547.78340236232,68636,23.2,1,1
"MO","< 1 year","Black or African American",126,9604,NA,500,136.4,30.7,29,83152,70.3,32,9.5,1311.95335276968,1420.24156601416,108.288213244481,83152,30.7,3,4
"MO","< 1 year","White",279,55339,NA,1045,285,30.7,29,83152,70.3,32,9.5,504.16523609028,515.007499232006,10.8422631417265,83152,30.7,3,4
"MO","1-4 years","Black or African American",22,42795,NA,117,31.9,30.7,29,83152,70.3,32,9.5,51.4078747517233,74.5414183899988,23.1335436382755,83152,30.7,3,4
"MO","1-4 years","White",54,229135,NA,240,65.5,30.7,29,83152,70.3,32,9.5,23.5668928797434,28.5857682152443,5.0188753355009,83152,30.7,3,4
"MO","5-14 years","Black or African American",39,105961,NA,143,39,30.7,29,83152,70.3,32,9.5,36.8059946584121,36.8059946584121,0,83152,30.7,3,4
"MO","5-14 years","White",79,601442,NA,346,94.4,30.7,29,83152,70.3,32,9.5,13.1350986462535,15.6956115469156,2.56051290066208,83152,30.7,3,4
"MO","15-24 years","Black or African American",230,108083,14,996,271.6,30.7,29,83152,70.3,32,9.5,212.799422665914,251.28836172201,38.4889390560958,83152,30.7,3,4
"MO","15-24 years","White",512,628347,47,2023,551.7,30.7,29,83152,70.3,32,9.5,81.483638817405,87.8018037803952,6.31816496299022,83152,30.7,3,4
"MO","25-34 years","Black or African American",387,116087,43,1691,461.2,30.7,29,83152,70.3,32,9.5,333.370661658928,397.288240716015,63.9175790570865,83152,30.7,3,4
"MO","25-34 years","White",926,659543,132,4086,1114.4,30.7,29,83152,70.3,32,9.5,140.400246837583,168.965480643415,28.5652338058322,83152,30.7,3,4
"MO","35-44 years","Black or African American",432,89338,92,2025,552.3,30.7,29,83152,70.3,32,9.5,483.556829120867,618.213973896886,134.657144776019,83152,30.7,3,4
"MO","35-44 years","White",1430,624170,367,6617,1804.6,30.7,29,83152,70.3,32,9.5,229.10425044459,289.11995129532,60.0157008507298,83152,30.7,3,4
"MO","45-54 years","Black or African American",628,84043,230,2860,780,30.7,29,83152,70.3,32,9.5,747.236533679188,928.096331639756,180.859797960568,83152,30.7,3,4
"MO","45-54 years","White",2779,617305,938,11543,3148.1,30.7,29,83152,70.3,32,9.5,450.182648771677,509.974809858984,59.792161087307,83152,30.7,3,4
"MO","55-64 years","Black or African American",1303,84600,517,5982,1631.5,30.7,29,83152,70.3,32,9.5,1540.18912529551,1928.48699763593,388.297872340425,83152,30.7,3,4
"MO","55-64 years","White",7234,720404,2535,30440,8301.8,30.7,29,83152,70.3,32,9.5,1004.15877757481,1152.38116390248,148.222386327672,83152,30.7,3,4
"MO","65-74 years","Black or African American",1444,52243,729,7057,1924.6,30.7,29,83152,70.3,32,9.5,2764.00666117949,3683.93851807898,919.931856899489,83152,30.7,3,4
"MO","65-74 years","White",10837,541468,4250,49063,13380.8,30.7,29,83152,70.3,32,9.5,2001.41097904216,2471.20790148264,469.796922440476,83152,30.7,3,4
"MO","75-84 years","Black or African American",1204,23594,554,5461,1489.4,30.7,29,83152,70.3,32,9.5,5102.99228617445,6312.62185301348,1209.62956683903,83152,30.7,3,4
"MO","75-84 years","White",13869,287199,5532,61383,16740.8,30.7,29,83152,70.3,32,9.5,4829.05581147567,5828.98965525646,999.933843780793,83152,30.7,3,4
"MO","85+ years","Black or African American",1078,9231,487,4726,1288.9,30.7,29,83152,70.3,32,9.5,11678.0413822988,13962.7342649767,2284.69288267793,83152,30.7,3,4
"MO","85+ years","White",16827,121836,5912,67718,18468.5,30.7,29,83152,70.3,32,9.5,13811.1888111888,15158.4917429988,1347.30293180998,83152,30.7,3,4
"MT","< 1 year","White",38,9539,NA,119,32.5,33.7,30,82237,66.1,40.1,8.6,398.364608449523,340.706573016039,-57.6580354334835,82237,33.7,3,7
"MT","1-4 years","Black or African American",0,413,0,0,0,33.7,30,82237,66.1,40.1,8.6,0,0,0,82237,33.7,3,7
